Competitor,Title,Price,URL,SKU,Extraction_Date
Progenix,"Gigabyte GeForce RTX 5060 EAGLE MAX OC 8G Graphics Card, 8GB","R7,406",https://progenix.co.za/Components/Graphics-Cards/Gigabyte-GeForce-RTX-5060-EAGLE-MAX-OC-8G-Graphics-Card-8GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"Gigabyte GeForce RTX 5060 EAGLE OC ICE 8G Graphics Card, 8GB","R7,406",https://progenix.co.za/Components/Graphics-Cards/Gigabyte-GeForce-RTX-5060-EAGLE-OC-ICE-8G-Graphics-Card-8GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"Gigabyte GeForce RTX 5060 OC LOW PROFILE 8G Graphics Card, 8GB","R7,406",https://progenix.co.za/Components/Graphics-Cards/Gigabyte-GeForce-RTX-5060-OC-LOW-PROFILE-8G-Graphics-Card-8GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"Gigabyte GeForce RTX 2060 Windforce OC 12GD Graphics Card, 12GB","R7,460",https://progenix.co.za/Components/Graphics-Cards/Gigabyte-GeForce-RTX-2060-Windforce-OC-12GD-Graphics-Card-12GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"ASUS PRIME GeForce RTX 5050 8GB GDDR6 OC EDITION Graphics Card, 8GB","R7,531",https://progenix.co.za/Components/Graphics-Cards/ASUS-PRIME-GeForce-RTX-5050-8GB-GDDR6-OC-EDITION-Graphics-Card-8GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"Gigabyte GeForce RTX 5060 EAGLE OC 8G Graphics Card, 8GB","R7,753",https://progenix.co.za/Components/Graphics-Cards/Gigabyte-GeForce-RTX-5060-EAGLE-OC-8G-Graphics-Card-8GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"Gigabyte GeForce RTX 5060 WINDFORCE OC 8G Graphics Card, 8GB","R7,753",https://progenix.co.za/Components/Graphics-Cards/Gigabyte-GeForce-RTX-5060-WINDFORCE-OC-8G-Graphics-Card-8GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"MSI GeForce RTX 5060 8G INSPIRE 2X OC Graphics Card, 8GB","R7,806",https://progenix.co.za/Components/Graphics-Cards/MSI-GeForce-RTX-5060-8G-INSPIRE-2X-OC-Graphics-Card-8GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"MSI GeForce RTX 5060 8G VENTUS 2X OC WHITE Graphics Card, 8GB","R7,850",https://progenix.co.za/Components/Graphics-Cards/MSI-GeForce-RTX-5060-8G-VENTUS-2X-OC-WHITE-Graphics-Card-8GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"Gigabyte GeForce RTX 5060 GAMING OC 8G Graphics Card, 8GB","R7,874",https://progenix.co.za/Components/Graphics-Cards/Gigabyte-GeForce-RTX-5060-GAMING-OC-8G-Graphics-Card-8GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"ASRock Radeon RX 9060 XT CHALLENGER 16GB OC Graphics Card, 16GB","R7,999",https://progenix.co.za/Components/Graphics-Cards/ASRock-Radeon-RX-9060-XT-CHALLENGER-16GB-OC-Graphics-Card-16GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"Intel Arc Pro B50 Workstation Graphics Card, 16GB","R8,068",https://progenix.co.za/Components/Graphics-Cards/Intel-Arc-Pro-B50-Workstation-Graphics-Card-16GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"MSI GeForce RTX 5060 8G GAMING OC Graphics Card, 8GB","R8,071",https://progenix.co.za/Components/Graphics-Cards/MSI-GeForce-RTX-5060-8G-GAMING-OC-Graphics-Card-8GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"Gigabyte Radeon RX 6500 XT GAMING OC 4G Graphics Card, 4GB","R8,222",https://progenix.co.za/Components/Graphics-Cards/Gigabyte-Radeon-RX-6500-XT-GAMING-OC-4G-Graphics-Card-4GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"Gigabyte Radeon RX 9060 XT GAMING OC 8GB Graphics Card, 8GB","R8,249",https://progenix.co.za/Components/Graphics-Cards/Gigabyte-Radeon-RX-9060-XT-GAMING-OC-8GB-Graphics-Card-8GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"Asus GeForce RTX 2060 Dual Evo OC Graphics Card, 6GB","R8,310",https://progenix.co.za/Components/Graphics-Cards/asus-geforce-rtx-2060-dual-advanced-oc-6gb-graphics-card?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"ASUS DUAL GeForce RTX 5060 OC Edition 8GB GDDR7 Graphics Card, 8GB","R8,341",https://progenix.co.za/Components/Graphics-Cards/ASUS-DUAL-GeForce-RTX-5060-OC-Edition-8GB-GDDR7-Graphics-Card-8GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"Gigabyte GeForce RTX 5060 AERO OC 8G Graphics Card, 8GB","R8,398",https://progenix.co.za/Components/Graphics-Cards/Gigabyte-GeForce-RTX-5060-AERO-OC-8G-Graphics-Card-8GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"ASRock Radeon RX 9060 XT STEEL LEGEND 16GB OC Graphics Card, 16GB","R8,799",https://progenix.co.za/Components/Graphics-Cards/ASRock-Radeon-RX-9060-XT-STEEL-LEGEND-16GB-OC-Graphics-Card-16GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"ASUS PRIME GeForce RTX 5060 OC Edition 8GB GDDR7 Graphics Card, 8GB","R8,877",https://progenix.co.za/Components/Graphics-Cards/ASUS-PRIME-GeForce-RTX-5060-OC-Edition-8GB-GDDR7-Graphics-Card-8GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"ASUS DUAL Radeon RX 7600 XT OC Edition Graphics Card, 16GB","R9,391",https://progenix.co.za/Components/Graphics-Cards/ASUS-DUAL-Radeon-RX-7600-XT-OC-Edition-Graphics-Card-16GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"MSI GeForce RTX 5060 Ti 8G VENTUS 3X OC Graphics Card, 8GB","R9,684",https://progenix.co.za/Components/Graphics-Cards/MSI-GeForce-RTX-5060-Ti-8G-VENTUS-3X-OC-Graphics-Card-8GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"MSI GeForce RTX 5060 Ti 8G VENTUS 2X OC PLUS Graphics Card, 8GB","R9,908",https://progenix.co.za/Components/Graphics-Cards/MSI-GeForce-RTX-5060-Ti-8G-VENTUS-2X-OC-PLUS-Graphics-Card-8GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"Gigabyte GeForce RTX 5060 Ti WINDFORCE MAX OC 8G Graphics Card, 8GB","R9,915",https://progenix.co.za/Components/Graphics-Cards/Gigabyte-GeForce-RTX-5060-Ti-WINDFORCE-MAX-OC-8G-Graphics-Card-8GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"Gigabyte GeForce RTX 5060 Ti EAGLE OC 8G Graphics Card, 8GB","R10,031",https://progenix.co.za/Components/Graphics-Cards/Gigabyte-GeForce-RTX-5060-Ti-EAGLE-OC-8G-Graphics-Card-8GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"Gigabyte GeForce RTX 5060 Ti EAGLE OC ICE 8G Graphics Card, 8GB","R10,031",https://progenix.co.za/Components/Graphics-Cards/Gigabyte-GeForce-RTX-5060-Ti-EAGLE-OC-ICE-8G-Graphics-Card-8GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"MSI GeForce RTX 5060 Ti 8G GAMING DUKE 3X OC Graphics Card, 8GB","R10,310",https://progenix.co.za/Components/Graphics-Cards/MSI-GeForce-RTX-5060-Ti-8G-GAMING-DUKE-3X-OC-Graphics-Card-8GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"Gigabyte GeForce RTX 5060 Ti GAMING OC 8G Graphics Card, 8GB","R10,381",https://progenix.co.za/Components/Graphics-Cards/Gigabyte-GeForce-RTX-5060-Ti-GAMING-OC-8G-Graphics-Card-8GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"Gigabyte GeForce RTX 3070 EAGLE 8G Graphics Card, 8GB","R10,554",https://progenix.co.za/Components/Graphics-Cards/Gigabyte-GeForce-RTX-3070-EAGLE-8G-Graphics-Card-8GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"Gigabyte GeForce RTX 3070 EAGLE OC 8G Graphics Card, 8GB","R10,561",https://progenix.co.za/Components/Graphics-Cards/Gigabyte-GeForce-RTX-3070-EAGLE-OC-8G-Graphics-Card-8GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"ASUS DUAL Radeon RX 9060 XT 16GB GDDR6 Graphics Card, 16GB","R10,578",https://progenix.co.za/Components/Graphics-Cards/ASUS-DUAL-Radeon-RX-9060-XT-16GB-GDDR6-Graphics-Card-16GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"Gigabyte GeForce RTX 5060 Ti AERO OC 8G Graphics Card, 8GB","R10,615",https://progenix.co.za/Components/Graphics-Cards/Gigabyte-GeForce-RTX-5060-Ti-AERO-OC-8G-Graphics-Card-8GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"Gigabyte GeForce RTX 3070 Ti GAMING OC 8GD Graphics Card, 8GB","R10,675",https://progenix.co.za/Components/Graphics-Cards/Gigabyte-GeForce-RTX-3070-Ti-GAMING-OC-8GD-Graphics-Card-8GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"Gigabyte GeForce RTX 3070 VISION OC 8G Graphics Card, 8GB","R10,793",https://progenix.co.za/Components/Graphics-Cards/Gigabyte-GeForce-RTX-3070-VISION-OC-8G-Graphics-Card-8GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"MSI GeForce RTX 5060 Ti 8G GAMING OC Graphics Card, 8GB","R10,822",https://progenix.co.za/Components/Graphics-Cards/MSI-GeForce-RTX-5060-Ti-8G-GAMING-OC-Graphics-Card-8GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"Gigabyte GeForce RTX 3070 Ti VISION OC 8GD Graphics Card, 8GB","R10,918",https://progenix.co.za/Components/Graphics-Cards/Gigabyte-GeForce-RTX-3070-Ti-VISION-OC-8GD-Graphics-Card-8GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"Sapphire Radeon RX 6700 XT NITRO+ 12G Graphics Card, 12GB","R11,100",https://progenix.co.za/Components/Graphics-Cards/Sapphire-Radeon-RX-6700-XT-NITRO-Plus-12G-Graphics-Card-12GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"MSI Radeon RX 6650 XT GAMING X 8G Graphics Card, 8GB","R11,459",https://progenix.co.za/Components/Graphics-Cards/MSI-Radeon-RX-6650-XT-GAMING-X-8G-Graphics-Card-8GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"MSI GeForce RTX 3060 Ti VENTUS 2X 8G OCV1 LHR Graphics Card, 8GB","R11,505",https://progenix.co.za/Components/Graphics-Cards/MSI-GeForce-RTX-3060-Ti-VENTUS-2X-8G-OCV1-LHR-Graphics-Card-8GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"MSI GeForce RTX 5060 Ti 16G INSPIRE 2X OC Graphics Card, 16GB","R11,566",https://progenix.co.za/Components/Graphics-Cards/MSI-GeForce-RTX-5060-Ti-16G-INSPIRE-2X-OC-Graphics-Card-16GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"MSI GeForce RTX 5060 Ti 16G VENTUS 2X OC PLUS Graphics Card, 16GB","R11,846",https://progenix.co.za/Components/Graphics-Cards/MSI-GeForce-RTX-5060-Ti-16G-VENTUS-2X-OC-PLUS-Graphics-Card-16GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"Gigabyte Radeon RX 6700 XT GAMING OC 12G Graphics Card, 12GB","R12,253",https://progenix.co.za/Components/Graphics-Cards/Gigabyte-Radeon-RX-6700-XT-GAMING-OC-12G-Graphics-Card-12GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"MSI GeForce RTX 4060 Ti GAMING X TRIO 8G Graphics Card, 8GB","R12,395",https://progenix.co.za/Components/Graphics-Cards/MSI-GeForce-RTX-4060-Ti-GAMING-X-TRIO-8G-Graphics-Card-8GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"Gigabyte GeForce RTX 5060 Ti WINDFORCE MAX OC 16G Graphics Card, 16GB","R12,481",https://progenix.co.za/Components/Graphics-Cards/Gigabyte-GeForce-RTX-5060-Ti-WINDFORCE-MAX-OC-16G-Graphics-Card-16GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"Gigabyte GeForce RTX 5070 WINDFORCE OC SFF 12G Graphics Card, 12GB","R12,799",https://progenix.co.za/Components/Graphics-Cards/Gigabyte-GeForce-RTX-5070-WINDFORCE-OC-SFF-12G-Graphics-Card-12GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"ASUS DUAL Radeon RX 9060 XT 8GB GDDR6 Graphics Card, 8GB","R12,994",https://progenix.co.za/Components/Graphics-Cards/ASUS-DUAL-Radeon-RX-9060-XT-8GB-GDDR6-Graphics-Card-8GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"Gigabyte Radeon RX 6750 XT GAMING OC 12G Graphics Card, 12GB","R13,064",https://progenix.co.za/Components/Graphics-Cards/Gigabyte-Radeon-RX-6750-XT-GAMING-OC-12G-Graphics-Card-12GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"ASUS PRIME Radeon RX 9060 XT OC Edition 8GB GDDR6 Graphics Card, 8GB","R13,516",https://progenix.co.za/Components/Graphics-Cards/ASUS-PRIME-Radeon-RX-9060-XT-OC-Edition-8GB-GDDR6-Graphics-Card-8GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"ASUS PRIME GeForce RTX 5070 OC EDITION 12GB GDDR7 Graphics Card, 12GB","R13,799",https://progenix.co.za/Components/Graphics-Cards/ASUS-PRIME-GeForce-RTX-5070-OC-EDITION-12GB-GDDR7-Graphics-Card-12GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"MSI GeForce RTX 5070 12G VENTUS 2X OC Graphics Card, 12GB","R13,999",https://progenix.co.za/Components/Graphics-Cards/MSI-GeForce-RTX-5070-12G-VENTUS-2X-OC-Graphics-Card-12GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"ASUS DUAL GeForce RTX 5060 Ti OC Edition 16GB GDDR7 Graphics Card, 16GB","R14,079",https://progenix.co.za/Components/Graphics-Cards/ASUS-DUAL-GeForce-RTX-5060-Ti-OC-Edition-16GB-GDDR7-Graphics-Card-16GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"Gigabyte GeForce RTX 5070 EAGLE OC SFF 12G Graphics Card, 12GB","R14,399",https://progenix.co.za/Components/Graphics-Cards/Gigabyte-GeForce-RTX-5070-EAGLE-OC-SFF-12G-Graphics-Card-12GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"Gigabyte Radeon RX 6800 GAMING OC 16G Graphics Card, 16GB","R14,464",https://progenix.co.za/Components/Graphics-Cards/Gigabyte-Radeon-RX-6800-GAMING-OC-16G-Graphics-Card-16GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"Gigabyte GeForce RTX 5070 EAGLE OC ICE SFF 12G Graphics Card, 12GB","R14,599",https://progenix.co.za/Components/Graphics-Cards/Gigabyte-GeForce-RTX-5070-EAGLE-OC-ICE-SFF-12G-Graphics-Card-12GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"Gigabyte GeForce RTX 5070 GAMING OC 12G Graphics Card, 12GB","R14,699",https://progenix.co.za/Components/Graphics-Cards/Gigabyte-GeForce-RTX-5070-GAMING-OC-12G-Graphics-Card-12GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"ASUS PRIME GeForce RTX 5060 Ti 16GB GDDR7 Graphics Card, 16GB","R14,797",https://progenix.co.za/Components/Graphics-Cards/ASUS-PRIME-GeForce-RTX-5060-Ti-16GB-GDDR7-Graphics-Card-16GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"MSI GeForce RTX 5070 12G SHADOW 3X OC Graphics Card, 12GB","R14,799",https://progenix.co.za/Components/Graphics-Cards/MSI-GeForce-RTX-5070-12G-SHADOW-3X-OC-Graphics-Card-12GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"ASRock Radeon RX 9070 XT STEEL LEGEND DARK 16GB Graphics Card, 16GB","R14,999",https://progenix.co.za/Components/Graphics-Cards/ASRock-Radeon-RX-9070-XT-STEEL-LEGEND-DARK-16GB-Graphics-Card-16GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"Gigabyte GeForce RTX 5070 AERO OC 12G Graphics Card, 12GB","R14,999",https://progenix.co.za/Components/Graphics-Cards/Gigabyte-GeForce-RTX-5070-AERO-OC-12G-Graphics-Card-12GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"Gigabyte GeForce RTX 3080 TURBO 10G Graphics Card, 10GB","R15,043",https://progenix.co.za/Components/Graphics-Cards/Gigabyte-GeForce-RTX-3080-TURBO-10G-Graphics-Card-10GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"Gigabyte AORUS GeForce RTX 3080 XTREME WATERFORCE WB 10G Graphics Card, 10GB","R15,164",https://progenix.co.za/Components/Graphics-Cards/Gigabyte-AORUS-GeForce-RTX-3080-XTREME-WATERFORCE-WB-10G-Graphics-Card-10GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"Gigabyte GeForce RTX 3080 GAMING OC 12G Graphics Card, 12GB","R15,164",https://progenix.co.za/Components/Graphics-Cards/Gigabyte-GeForce-RTX-3080-GAMING-OC-12G-Graphics-Card-12GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"Gigabyte AORUS GeForce RTX 3080 MASTER 12G Graphics Card, 12GB","R15,286",https://progenix.co.za/Components/Graphics-Cards/Gigabyte-AORUS-GeForce-RTX-3080-MASTER-12G-Graphics-Card-12GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"Gigabyte AORUS GeForce RTX 3080 XTREME WATERFORCE 10G Graphics Card, 10GB","R15,286",https://progenix.co.za/Components/Graphics-Cards/Gigabyte-AORUS-GeForce-RTX-3080-XTREME-WATERFORCE-10G-Graphics-Card-10GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"MSI GeForce RTX 5070 12G GAMING TRIO OC Graphics Card, 12GB","R15,299",https://progenix.co.za/Components/Graphics-Cards/MSI-GeForce-RTX-5070-12G-GAMING-TRIO-OC-Graphics-Card-12GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"ASUS TUF GAMING Radeon RX 7700 XT OC Edition Graphics Card, 12GB","R15,396",https://progenix.co.za/Components/Graphics-Cards/ASUS-TUF-GAMING-Radeon-RX-7700-XT-OC-Edition-Graphics-Card-12GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"MSI GeForce RTX 5070 12G VANGUARD SOC Graphics Card, 12GB","R15,399",https://progenix.co.za/Components/Graphics-Cards/MSI-GeForce-RTX-5070-12G-VANGUARD-SOC-Graphics-Card-12GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"Gigabyte AORUS GeForce RTX 3080 XTREME WATERFORCE WB 12G Graphics Card, 12GB","R15,407",https://progenix.co.za/Components/Graphics-Cards/Gigabyte-AORUS-GeForce-RTX-3080-XTREME-WATERFORCE-WB-12G-Graphics-Card-12GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"ASRock Radeon RX 9070 XT STEEL LEGEND 16GB Graphics Card, 16GB","R15,513",https://progenix.co.za/Components/Graphics-Cards/ASRock-Radeon-RX-9070-XT-STEEL-LEGEND-16GB-Graphics-Card-16GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"Gigabyte GeForce RTX 3080 Ti VISION OC 12GD Graphics Card, 12GB","R15,528",https://progenix.co.za/Components/Graphics-Cards/Gigabyte-GeForce-RTX-3080-Ti-VISION-OC-12GD-Graphics-Card-12GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"MSI GeForce RTX 5060 Ti 16G VANGUARD SOC Graphics Card, 16GB","R15,650",https://progenix.co.za/Components/Graphics-Cards/MSI-GeForce-RTX-5060-Ti-16G-VANGUARD-SOC-Graphics-Card-16GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"MSI GeForce RTX 5070 12G INSPIRE 3X OC Graphics Card, 12GB","R15,749",https://progenix.co.za/Components/Graphics-Cards/MSI-GeForce-RTX-5070-12G-INSPIRE-3X-OC-Graphics-Card-12GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"ASUS TUF GAMING GeForce RTX 5070 OC EDITION 12GB GDDR7 Graphics Card, 12GB","R15,999",https://progenix.co.za/Components/Graphics-Cards/ASUS-TUF-GAMING-GeForce-RTX-5070-OC-EDITION-12GB-GDDR7-Graphics-Card-12GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"Gigabyte Radeon RX 9070 XT GAMING OC 16GB Graphics Card, 16GB","R16,258",https://progenix.co.za/Components/Graphics-Cards/Gigabyte-Radeon-RX-9070-XT-GAMING-OC-16GB-Graphics-Card-16GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"Gigabyte Radeon RX 9070 XT GAMING OC ICE 16GB Graphics Card, 16GB","R16,258",https://progenix.co.za/Components/Graphics-Cards/Gigabyte-Radeon-RX-9070-XT-GAMING-OC-ICE-16GB-Graphics-Card-16GB?refine=stock_status%2C7,N/A,2026-02-25
